rxn	KEGG_rxn_id	ec_code	direction	substrates_name	substrates_kegg	products_name	products_kegg	genes_model	uniprot_model
r_2556		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-16:1);phosphatidylglycerol (1-18:0, 2-16:1)	;	H+;CMP;cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2557		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-16:1);phosphatidylglycerol (1-18:1, 2-16:1)	;	H+;CMP;cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2558		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-16:1);phosphatidylglycerol (1-16:0, 2-18:1)	;C13833	H+;CMP;cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2559		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-16:1);phosphatidylglycerol (1-16:1, 2-18:1)	;	H+;CMP;cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2560		2.7.8.41	forward	CDP-diacylglycerol (1-18:0, 2-16:1);phosphatidylglycerol (1-16:0, 2-16:1)	;	H+;CMP;cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2561		2.7.8.41	forward	CDP-diacylglycerol (1-18:0, 2-16:1);phosphatidylglycerol (1-16:1, 2-16:1)	;	H+;CMP;cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2562		2.7.8.41	forward	CDP-diacylglycerol (1-18:0, 2-16:1);phosphatidylglycerol (1-18:0, 2-16:1)	;	H+;CMP;cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2563		2.7.8.41	forward	CDP-diacylglycerol (1-18:0, 2-16:1);phosphatidylglycerol (1-18:1, 2-16:1)	;	H+;CMP;cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2564		2.7.8.41	forward	CDP-diacylglycerol (1-18:0, 2-16:1);phosphatidylglycerol (1-16:0, 2-18:1)	;C13833	H+;CMP;cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2565		2.7.8.41	forward	CDP-diacylglycerol (1-18:0, 2-16:1);phosphatidylglycerol (1-16:1, 2-18:1)	;	H+;CMP;cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2566		2.7.8.41	forward	CDP-diacylglycerol (1-18:1, 2-16:1);phosphatidylglycerol (1-16:0, 2-16:1)	;	H+;CMP;cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2567		2.7.8.41	forward	CDP-diacylglycerol (1-18:1, 2-16:1);phosphatidylglycerol (1-16:1, 2-16:1)	;	H+;CMP;cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2568		2.7.8.41	forward	CDP-diacylglycerol (1-18:1, 2-16:1);phosphatidylglycerol (1-18:0, 2-16:1)	;	H+;CMP;cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2569		2.7.8.41	forward	CDP-diacylglycerol (1-18:1, 2-16:1);phosphatidylglycerol (1-18:1, 2-16:1)	;	H+;CMP;cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2570		2.7.8.41	forward	CDP-diacylglycerol (1-18:1, 2-16:1);phosphatidylglycerol (1-16:0, 2-18:1)	;C13833	H+;CMP;cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2571		2.7.8.41	forward	CDP-diacylglycerol (1-18:1, 2-16:1);phosphatidylglycerol (1-16:1, 2-18:1)	;	H+;CMP;cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2572		2.7.8.41	forward	CDP-diacylglycerol (1-16:0, 2-18:1);phosphatidylglycerol (1-16:0, 2-16:1)	C13892;	H+;CMP;cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2573		2.7.8.41	forward	CDP-diacylglycerol (1-16:0, 2-18:1);phosphatidylglycerol (1-16:1, 2-16:1)	C13892;	H+;CMP;cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2574		2.7.8.41	forward	CDP-diacylglycerol (1-16:0, 2-18:1);phosphatidylglycerol (1-18:0, 2-16:1)	C13892;	H+;CMP;cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2575		2.7.8.41	forward	CDP-diacylglycerol (1-16:0, 2-18:1);phosphatidylglycerol (1-18:1, 2-16:1)	C13892;	H+;CMP;cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2576		2.7.8.41	forward	CDP-diacylglycerol (1-16:0, 2-18:1);phosphatidylglycerol (1-16:0, 2-18:1)	C13892;C13833	H+;CMP;cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2577		2.7.8.41	forward	CDP-diacylglycerol (1-16:0, 2-18:1);phosphatidylglycerol (1-16:1, 2-18:1)	C13892;	H+;CMP;cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2578		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-18:1);phosphatidylglycerol (1-16:0, 2-16:1)	;	H+;CMP;cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2579		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-18:1);phosphatidylglycerol (1-16:1, 2-16:1)	;	H+;CMP;cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2580		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-18:1);phosphatidylglycerol (1-18:0, 2-16:1)	;	H+;CMP;cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2581		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-18:1);phosphatidylglycerol (1-18:1, 2-16:1)	;	H+;CMP;cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)	C00080;C00055;	YDL142C	Q07560
r_2582		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-18:1);phosphatidylglycerol (1-16:0, 2-18:1)	;C13833	H+;CMP;cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2583		2.7.8.41	forward	CDP-diacylglycerol (1-16:1, 2-18:1);phosphatidylglycerol (1-16:1, 2-18:1)	;	H+;CMP;cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)	C00080;C00055;	YDL142C	Q07560
r_2620		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2620		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	YPR140W	Q06510
r_2621		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2621		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	YPR140W	Q06510
r_2622		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2622		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	YPR140W	Q06510
r_2623		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2623		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	YPR140W	Q06510
r_2624		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2624		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	YPR140W	Q06510
r_2625		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2625		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	YPR140W	Q06510
r_2626		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2626		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	YPR140W	Q06510
r_2627		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2627		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-16:0, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	YPR140W	Q06510
r_2628		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2628		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	YPR140W	Q06510
r_2629		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2629		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	YPR140W	Q06510
r_2630		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2630		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	YPR140W	Q06510
r_2631		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2631		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	YPR140W	Q06510
r_2632		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2632		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	YPR140W	Q06510
r_2633		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2633		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	YPR140W	Q06510
r_2634		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2634		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	YPR140W	Q06510
r_2635		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2635		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-16:1, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	YPR140W	Q06510
r_2636		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2636		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	YPR140W	Q06510
r_2637		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2637		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	YPR140W	Q06510
r_2638		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2638		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	YPR140W	Q06510
r_2639		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2639		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	YPR140W	Q06510
r_2640		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2640		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	YPR140W	Q06510
r_2641		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2641		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	YPR140W	Q06510
r_2642		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2642		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	YPR140W	Q06510
r_2643		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2643		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-18:0, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	YPR140W	Q06510
r_2644		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2644		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:0, 2-16:1)	;	YPR140W	Q06510
r_2645		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2645		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:1, 2-16:1)	;	YPR140W	Q06510
r_2646		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2646		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:0, 2-16:1)	;	YPR140W	Q06510
r_2647		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2647		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:1, 2-16:1)	;	YPR140W	Q06510
r_2648		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2648		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:0, 2-18:1)	;	YPR140W	Q06510
r_2649		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2649		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-16:1, 2-18:1)	;	YPR140W	Q06510
r_2650		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2650		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:0, 2-18:1)	;	YPR140W	Q06510
r_2651		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2651		2.3.1.23	reverse	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-18:1, 4-16:1);phosphatidylcholine (1-18:1, 2-18:1)	;	YPR140W	Q06510
r_2652		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-16:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
r_2652		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:0)	;C04102	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-16:0, 2-16:1)	;	YPR140W	Q06510
r_2653		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-16:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:1)	;	YPR140W	Q06510
r_2653		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:1)	;	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-16:1, 2-16:1)	;	YPR140W	Q06510
r_2654		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-18:0, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (18:0)	;	YPR140W	Q06510
r_2654		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (18:0)	;	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-18:0, 2-16:1)	;	YPR140W	Q06510
r_2655		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-18:1, 2-16:1)	;	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (18:1)	;C03916	YPR140W	Q06510
r_2655		2.3.1.23	reverse	cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (18:1)	;C03916	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-18:1, 2-16:1)	;	YPR140W	Q06510
r_2656		2.3.1.23	forward	monolysocardiolipin (2-16:1, 3-16:0, 4-18:1);phosphatidylcholine (1-16:0, 2-18:1)	;	cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:0)	;C04102	YPR140W	Q06510
